address,balance,lock,balance_lock,is_EVM_contract,display_address,evm_account,registrar_info,count_extrinsic,nft_amount,extra
f295cea9a3c465895dfce19a9637cf998585537dd6229c3a6c9733db3d6e9643,167722627368091064,167717620381073517,167717620381073517,False,5HYmwu2FTc43v9U7PG5DxWJEWRmHC1vX4wj97ukLi2pobnwZ,,,3,0,
8a55f26da65850778715137d81ae88a3fa76daa3e935a0738e9eff7a3cfbeb13,167707679573042783,167702672312871087,167702672312871087,False,5FC5zmcagyGyuVnLKXuvAqS1qw334SvM2c1tZfvqXCKsbDgc,,,2,0,
64c18b74b39e09c9045dd9165f9960d330fbbecba43f79b684b80c8212e6e413,167694904508716978,167689897248545282,167689897248545282,False,5ELp96fPrhZbHkLnNskJvsR36jQ5zEA8uaiuxtMAFow71mUh,,,2,0,
4289d1d830881b8f15e4b4d24c3ac29d9c6bef7ea1bc6fc46ea4578fd2ee0821,167658672034436905,167653664774265209,167653664774265209,False,5DZwxYqEHiXX8E5d85iCzg1JeBPxvjGqgqW3ofBwuXndwZKt,,,2,0,
98236c2ffdb59f69644802e5e5b81967e5c3274e68e0ddd0f66da36b4a8e7664,167625700420610671,167620693433593124,167620693433593124,False,5FWBf8wDP2VTqQukMNV55RuuSyqAXJicBTcoYjD9ueqWqd71,,,3,0,
6a884e7f8ec0d17c5ed2d4f98fb8e747abada27f0f39ffc8a7e0dc28bed45565,166532678960966958,166484795760369290,166484795760369290,False,5EUPRaAHQG7AkDAi62TPEXBaJepov9WNTorV1Sg6dfJsV7uG,,,17,0,
8d98cdfb85fe0279be83cb4f8d76ebc8312c6184b4afaf5220d0e32efcbeb6b6,165922114970478786,0,0,False,5FGN12pSi1Y77GVghnMH5n5SfbMUaqugy2DMbry2bGPRyLNw,,,0,0,
b19db4a436d7baad671966833383e5a9de35979ddd175ba69175b478677e1731,164999999911482348,55066537065550166,55066537065550166,False,5G5bBTWauTFsKMyGHBUMYYFDgQy8uNcBZFba7GvP54NYNL9M,,,2,0,
2c9e586a7850a3438d491adf95785737c549ccdc052253f35a87fd63c214a356,164697488551785535,160851200510260120,160851200510260120,False,5D5D16dGsh6wRQ9d8YtvgUTYf5JUBrzgqnoM5eqpThxEDgY6,,,15,0,
3ac7047455699b4de16a9befb5b2cfa2d52472b48fc52ccaf73a78a262e6da37,162402207147196582,162402206730800360,162402206730800360,False,5DPmkk3GqLPZgXnVKv1iMrN3VD1T7JeG7xqtP7T1Vc8WMwcf,,,1,0,
c04dda5034f68fb5ba44a885bdb0be37908e3e522ace7cbd746a000fb9089778,161681940801062972,161681679059024946,161681679059024946,False,5GQrBHVLakrkEJh7XDJyNSMwvZokDJpmKBdSrgddoJB7AUyw,,,101,0,
275c75a0ba7bd3ae3ca157f198389f60833acb9cd4949b5bdb4798fdc8e1b678,160785679939314507,152194501479135012,152194501479135012,False,5CxKC2LDjmvmbtAeMSuiu9Vm5R7BSQoXpAArmEGwf948rn6R,,,4,0,
4c2b552f0b898d19d22fe944847b98f4ab73bf0a5e769b67018aedb3bce1376d,160713142357142210,0,0,False,5DnaNMH3oAzTsUNxRsUQgpRvmZzQCU4qP5J4MyaWcqhq55m7,,,4,0,
58140849b734ce9ea7c0bed5629c3f54204823015f43fceae11bc9d9dc3a815b,159094008580182301,159093998580182301,159093998580182301,False,5E4C2DqHVqWgkPkBgyfU6MaztHkTeJM22VF26aUhLnB9ccRH,,,5,0,
eac3de50f8840bbb14700005ead2dd86e0f1b50bef7f56c7cedf24b0bb388e6c,158583621607444251,158083612331309401,158083612331309401,False,5HNXFJ2MmtDBoxZEvoueci7oWue28ZZ9Zw7C5kCBbRoiJkhD,,,1,0,
6d6f646c70792f6e6f706c730002000000000000000000000000000000000000,158547356875851182,152017725888563566,152017725888563566,False,5EYCAe5ijiYfAXEth5DCjLFth6hXBavimEJg7KKm8VhcUGY5,,,0,0,
1eebebbdeb06c31c46236f17b9eb092a686af089c9133d945d381248f366de53,157882860137161651,147872861882571639,147872861882571639,False,5CmFNowDgjk75k7hxb4n8EYq5vTBgunpNnPLqaNpneKrz1Bq,,,12,0,
4405d109e2cbe6ae6916db8ceec7ab4c6ab941b41d0f14c1b2722aa9be6a1f73,157779002057612421,155090782776642204,155090782776642204,False,5Dbtqk3cTVms4DS5kQnvMpGSKo5DdiE5LBb2YiPT9bZikvpL,,,4,0,
f20a699c84132c07ee7ec540ccfeaded9efadd816da02040ee0526a99561c511,157663597199754922,157659996098629000,157659996098629000,False,5HY4YBXwypPyS8JW6p5FoL9hAEbJGgyj8P6qrFk5voya3njS,,,14,0,
ba290892e95f056227d140245659918ed97e9f7d477aa3162deb689472ed3d08,156942000011392651,156899096627569819,156899096627569819,False,5GGnxEr6CWTdm3CgiBfDSqWE3wvM8fomdSLi2mWcpuKFkvNp,,,9,0,
6eb72aa43949f44f4b6261045e5cb5f56aad00d119a82c2728c770341a01e15e,154212230102066769,154211230216899780,154211230216899780,False,5EZsY4QyY9zjgk9yBpW3h3uUaWtUVwcGiCEzJTS2gh7fYq9z,,,109,0,
64ac31536b9caefd261e311933567af596ee0cc6475573c60c794f0dc7e6c61a,153604608317275048,153581062145970999,153581062145970999,False,5ELhoDBV5AaGicRWnattZoBqDebJG8tPdv3o47TNsmo6AGVA,,,19,0,
76a5803e9813f20f9056148855754c005c58056376b70a8b4e165c8e6f64a345,153472354122927208,150183289329140312,150183289329140312,False,5EkGfuYXbX8AdQpiHpnieexBDCDBcUWoS2RP5rLE44mvrA6u,,,159,0,
a248c5556ab5d808e43a5846d3410d2ad799f74792d0b2a245d2bd3234e90431,152628271827369755,152619080474090137,152619080474090137,False,5FjVEQV7jaQMjewinDpJ7QfVms3dv1JcFqS6rCXaZYrHZo7n,,,801,0,
c2fff820bc29224904b6ff980961631adb13e6a9e733755771788e36571ee070,152571194573772355,149998998971724704,149998998971724704,False,5GUPBiRKNTsGLQptUTexSv8BLkkLxHDRVyUW2WndhbtY3Ema,,,19,0,
36b1aab55d64a7a9b50765dfe26d863a9c4d0630bf42032825a9249a7eac4338,152570546048773062,149998998971724704,149998998971724704,False,5DJRDminmCfH22NYK7oS7E3y7WVqUhSDRocuU6W13o1niEoK,,,20,0,
d2a47be0f297aaa9b6394ea41bbe90c736bbd2399d84473bc9e98f210fb81a5f,150785531457752652,142785482147260130,142785482147260130,False,5Gptmtvi7zriowmX7DxdB8XsL1zLWN3c13qtTNibaRPs1BH1,,,52,0,
686e59e8b94b044c577ad7c7607328a6e3b5a99d7e3e5ea6470ebb2fbc1ef92c,150126448125830517,150036907276410168,150036907276410168,False,5ERdcpJP2GFBS5SWSi8dcFJWwbhFxF1taTe8waSugDRkkd3s,,,46,0,
e048e322b3bf02e961547de870290929839bdfc59415e66ac9ce33c01e04b908,150090430571056192,150000911204840629,150000911204840629,False,5H8nEc35uMWkZbRs2ZYW2GANzYi6L8aromreWaDP4SgZZWpP,,,39,0,
64dd47d847f31d02b277cffa42a0dae5571bf52e1647ef0ff696e3d014f3d443,149343044383471392,149340037376457844,149340037376457844,False,5ELxNyc7mhYMczaWNuvUGVDLWMib8DkmnJTNAH6rjypmAuRY,,,3,0,
